seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr22	36424672	36424709	38	*	X17667	23543	36134783	36424585	289803	-	86	upstream	86	RBFOX2
chr22	36424982	36425161	180	*	X17668	23543	36134783	36424585	289803	-	396	upstream	396	RBFOX2
chr22	36425192	36425356	165	*	X17669	23543	36134783	36424585	289803	-	606	upstream	606	RBFOX2
chr22	36635811	36635930	120	*	X17673	23780	36622255	36636000	13746	-	0	inside	69	APOL2
chr22	36784412	36784471	60	*	X17682	4627	36677323	36784063	106741	-	348	upstream	348	MYH9
chr22	36878178	36878210	33	*	X17685	25828	36863093	36877687	14595	-	490	upstream	490	TXN2
chr22	36878286	36878327	42	*	X17686	25828	36863093	36877687	14595	-	598	upstream	598	TXN2
chr22	37171854	37172087	234	*	X17689	11020	37154246	37172177	17932	-	0	inside	89	IFT27
chr22	37415851	37416240	390	*	X17690	4357	37415683	37425863	10181	+	0	inside	167	MPST
chr22	37415851	37416240	390	*	X17690	7263	37406900	37416224	9325	-	0	overlapStart	0	TST
chr22	37416590	37416679	90	*	X17691	7263	37406900	37416224	9325	-	365	upstream	365	TST
chr22	37447621	37447755	135	*	X17692	79734	37447779	37459430	11652	+	23	upstream	23	KCTD17
chr22	37594600	37594869	270	*	X17697	114904	37576206	37594341	18136	-	258	upstream	258	C1QTNF6
chr22	37608226	37608345	120	*	X17698	6753	37602245	37608353	6109	-	0	inside	7	SSTR3
chr22	37608436	37608660	225	*	X17699	6753	37602245	37608353	6109	-	82	upstream	82	SSTR3
chr22	37678568	37678609	42	*	X17702	27128	37678495	37711389	32895	+	0	inside	72	CYTH4
chr22	37823007	37823216	210	*	X17714	114794	37764000	37823505	59506	-	0	inside	288	ELFN2
chr22	37824162	37824296	135	*	X17715	114794	37764000	37823505	59506	-	656	upstream	656	ELFN2
chr22	37915332	37915556	225	*	X17718	29775	37875383	37915378	39996	-	0	overlapStart	0	CARD10
chr22	37955718	37955794	77	*	X17719	11135	37956471	37965410	8940	+	676	upstream	676	CDC42EP1
chr22	37956365	37956484	120	*	X17720	11135	37956471	37965410	8940	+	0	overlapStart	0	CDC42EP1
chr22	38003922	38004101	180	*	X17727	26088	38004481	38029571	25091	+	379	upstream	379	GGA1
chr22	38071441	38071530	90	*	X17735	3956	38071613	38075809	4197	+	82	upstream	82	LGALS1
chr22	38082166	38082285	120	*	X17742	11078	38082344	38172563	90220	+	58	upstream	58	TRIOBP
chr22	38082166	38082285	120	*	X17742	79159	38082344	38089485	7142	+	58	upstream	58	NOL12
chr22	38199199	38199264	66	*	X17751	3005	38201114	38203443	2330	+	1849	upstream	1849	H1-0
chr22	38200579	38200728	150	*	X17752	3005	38201114	38203443	2330	+	385	upstream	385	H1-0
chr22	38202409	38202543	135	*	X17753	23464	38203912	38213183	9272	+	1368	upstream	1368	GCAT
chr22	38202859	38202978	120	*	X17754	23464	38203912	38213183	9272	+	933	upstream	933	GCAT
chr22	38203084	38203218	135	*	X17755	23464	38203912	38213183	9272	+	693	upstream	693	GCAT
chr22	38203265	38203369	105	*	X17756	23464	38203912	38213183	9272	+	542	upstream	542	GCAT
chr22	38203655	38203849	195	*	X17757	23464	38203912	38213183	9272	+	62	upstream	62	GCAT
chr22	38245517	38245621	105	*	X17759	51386	38245379	38284789	39411	+	0	inside	137	EIF3L
chr22	38245517	38245621	105	*	X17759	724029	38243685	38243781	97	-	1735	upstream	1735	MIR659
chr22	38301658	38302183	526	*	X17760	85377	38302155	38338465	36311	+	0	overlapStart	0	MICALL1
chr22	38349899	38350048	150	*	X17762	5435	38349674	38384223	34550	+	0	inside	224	POLR2F
chr22	38349899	38350048	150	*	X17762	84645	38339057	38349676	10620	-	222	upstream	222	C22orf23
chr22	38453543	38453647	105	*	X17763	9463	38453262	38471708	18447	+	0	inside	280	PICK1
chr22	38577672	38577806	135	*	X17766	8398	38507502	38577836	70335	-	0	inside	29	PLA2G6
chr22	38597923	38597996	74	*	X17767	23764	38597939	38612517	14579	+	0	overlapStart	0	MAFF
chr22	38669042	38669146	105	*	X17773	25829	38615298	38669040	53743	-	1	upstream	1	TMEM184B
chr22	38794520	38794639	120	*	X17787	1454	38686697	38794527	107831	-	0	overlapStart	0	CSNK1E
chr22	38794520	38794639	120	*	X17787	400927	38698866	38794931	96066	-	0	inside	291	TPTEP2
chr22	38794667	38794786	120	*	X17788	1454	38686697	38794527	107831	-	139	upstream	139	CSNK1E
chr22	38794667	38794786	120	*	X17788	400927	38698866	38794931	96066	-	0	inside	144	TPTEP2
chr22	38794847	38795011	165	*	X17789	1454	38686697	38794527	107831	-	319	upstream	319	CSNK1E
chr22	38794847	38795011	165	*	X17789	400927	38698866	38794931	96066	-	0	overlapStart	0	TPTEP2
chr22	38863569	38863688	120	*	X17790	11015	38864083	38879445	15363	+	394	upstream	394	KDELR3
chr22	38966212	38966733	522	*	X17795	11144	38914954	38966201	51248	-	10	upstream	10	DMC1
chr22	39052668	39052832	165	*	X17796	25776	39052658	39069855	17198	+	0	inside	9	CBY1
chr22	39052668	39052832	165	*	X17796	646851	38974125	39052634	78510	-	33	upstream	33	FAM227A
chr22	39096209	39096328	120	*	X17797	9929	39081548	39096459	14912	-	0	inside	130	JOSD1
chr22	39101883	39102017	135	*	X17798	9567	39101807	39129592	27786	+	0	inside	75	GTPBP1
chr22	39189798	39190048	251	*	X17804	10126	39174513	39190161	15649	-	0	inside	112	DNAL4
chr22	39189798	39190048	251	*	X17804	25777	39130719	39190161	59443	-	0	inside	112	SUN2
chr22	39268944	39269048	105	*	X17807	23466	39260248	39268258	8011	-	685	upstream	685	CBX6
chr22	39378005	39378139	135	*	X17810	9582	39378404	39388784	10381	+	264	upstream	264	APOBEC3B
chr22	39378454	39378603	150	*	X17811	9582	39378404	39388784	10381	+	0	inside	49	APOBEC3B
chr22	39409977	39410034	58	*	X17812	27350	39410265	39414825	4561	+	230	upstream	230	APOBEC3C
chr22	39410378	39410542	165	*	X17813	27350	39410265	39414825	4561	+	0	inside	112	APOBEC3C
chr22	39436601	39436675	75	*	X17815	200316	39436673	39451975	15303	+	0	overlapStart	0	APOBEC3F
chr22	39436601	39436675	75	*	X17815	60489	39436673	39483748	47076	+	0	overlapStart	0	APOBEC3G
chr22	39549128	39549247	120	*	X17822	23492	39526779	39548538	21760	-	589	upstream	589	CBX7
chr22	39549383	39549502	120	*	X17823	23492	39526779	39548538	21760	-	844	upstream	844	CBX7
chr22	39641062	39641117	56	*	X17827	5155	39619685	39640957	21273	-	104	upstream	104	PDGFB
chr22	39715852	39715941	90	*	X17831	26807	39715057	39715118	62	-	733	upstream	733	SNORD43
chr22	39745298	39745522	225	*	X17832	10454	39745954	39833132	87179	+	431	upstream	431	TAB1
chr22	39745298	39745522	225	*	X17832	9145	39745954	39781593	35640	+	431	upstream	431	SYNGR1
chr22	39915973	39916077	105	*	X17839	468	39916569	39918691	2123	+	491	upstream	491	ATF4
chr22	39916428	39916547	120	*	X17840	468	39916569	39918691	2123	+	21	upstream	21	ATF4
chr22	40741583	40741642	60	*	X17845	158	40742504	40762575	20072	+	861	upstream	861	ADSL
chr22	40742723	40742842	120	*	X17846	158	40742504	40762575	20072	+	0	inside	218	ADSL
chr22	41215414	41215593	180	*	X17850	10478	41165639	41215392	49754	-	21	upstream	21	SLC25A17
chr22	41347092	41347211	120	*	X17851	9978	41347351	41369019	21669	+	139	upstream	139	RBX1
chr22	41487394	41487528	135	*	X17856	100302237	41488517	41488570	54	+	988	upstream	988	MIR1281
chr22	41487394	41487528	135	*	X17856	2033	41488614	41576081	87468	+	1085	upstream	1085	EP300
chr22	41487544	41487708	165	*	X17857	100302237	41488517	41488570	54	+	808	upstream	808	MIR1281
chr22	41487544	41487708	165	*	X17857	2033	41488614	41576081	87468	+	905	upstream	905	EP300
chr22	41488476	41488580	105	*	X17858	100302237	41488517	41488570	54	+	0	includeFeature	0	MIR1281
chr22	41488476	41488580	105	*	X17858	2033	41488614	41576081	87468	+	33	upstream	33	EP300
chr22	41488789	41488923	135	*	X17859	2033	41488614	41576081	87468	+	0	inside	174	EP300
chr22	41697206	41697325	120	*	X17863	23264	41697507	41756151	58645	+	181	upstream	181	ZC3H7B
chr22	41843206	41843295	90	*	X17875	10766	41829492	41843027	13536	-	178	upstream	178	TOB2
chr22	41843984	41844103	120	*	X17876	10766	41829492	41843027	13536	-	956	upstream	956	TOB2
chr22	41844284	41844388	105	*	X17877	10766	41829492	41843027	13536	-	1256	upstream	1256	TOB2
chr22	41864073	41864177	105	*	X17878	50	41865129	41924993	59865	+	951	upstream	951	ACO2
chr22	41864299	41864433	135	*	X17879	50	41865129	41924993	59865	+	695	upstream	695	ACO2
chr22	41864299	41864433	135	*	X17879	84844	41855721	41864708	8988	-	0	inside	274	PHF5A
chr22	41940573	41940677	105	*	X17880	171568	41921803	41940479	18677	-	93	upstream	93	POLR3H
chr22	41956527	41956676	150	*	X17881	27254	41957014	41972670	15657	+	337	upstream	337	CSDC2
chr22	41985890	41986006	117	*	X17885	5372	41972890	41985871	12982	-	18	upstream	18	PMM1
chr22	41986144	41986279	136	*	X17886	5372	41972890	41985871	12982	-	272	upstream	272	PMM1
chr22	42016941	42017255	315	*	X17887	2547	42017295	42060052	42758	+	39	upstream	39	XRCC6
chr22	42016941	42017255	315	*	X17887	27351	41994032	42017061	23030	-	0	overlapStart	0	DESI1
chr22	42018375	42018464	90	*	X17888	27351	41994032	42017061	23030	-	1313	upstream	1313	DESI1
chr22	42229061	42229270	210	*	X17890	6721	42229106	42302375	73270	+	0	overlapStart	0	SREBF2
chr22	42229346	42229480	135	*	X17891	6721	42229106	42302375	73270	+	0	inside	239	SREBF2
chr22	42372962	42373017	56	*	X17894	55964	42372931	42394225	21295	+	0	inside	30	SEPTIN3
chr22	42466627	42466746	120	*	X17896	4668	42454338	42466846	12509	-	0	inside	99	NAGA
chr22	42665665	42665904	240	*	X17899	388906	42665759	42670868	5110	+	0	overlapStart	0	OGFRP1
chr22	42915812	42915931	120	*	X17906	27341	42904341	42915829	11489	-	0	overlapStart	0	RRP7A
chr22	42949744	42949998	255	*	X17907	253190	42949925	42970388	20464	+	0	overlapStart	0	SERHL2
chr22	42978008	42978127	120	*	X17909	91695	42951229	42978017	26789	-	0	overlapStart	0	RRP7BP
chr22	43045126	43045245	120	*	X17911	1727	43013846	43045405	31560	-	0	inside	159	CYB5R3
chr22	43045840	43045959	120	*	X17912	1727	43013846	43045405	31560	-	434	upstream	434	CYB5R3
chr22	43411054	43411263	210	*	X17922	11252	43265772	43411184	145413	-	0	overlapStart	0	PACSIN2
chr22	43411613	43411732	120	*	X17923	11252	43265772	43411184	145413	-	428	upstream	428	PACSIN2
chr22	43506664	43506783	120	*	X17924	638	43506754	43525718	18965	+	0	overlapStart	0	BIK
chr22	43547445	43547909	465	*	X17925	706	43547520	43559248	11729	+	0	overlapStart	0	TSPO
chr22	44207907	44208026	120	*	X17927	64800	43924624	44208217	283594	-	0	inside	190	EFCAB6
chr22	44319239	44319343	105	*	X17929	80339	44319619	44360433	40815	+	275	upstream	275	PNPLA3
chr22	44319404	44319491	88	*	X17930	80339	44319619	44360433	40815	+	127	upstream	127	PNPLA3
chr22	44319545	44319553	9	*	X17931	80339	44319619	44360433	40815	+	65	upstream	65	PNPLA3
chr22	44893721	44893990	270	*	X17941	84247	44888450	44894005	5556	-	0	inside	14	RTL6
chr22	44894096	44894341	246	*	X17942	84247	44888450	44894005	5556	-	90	upstream	90	RTL6
chr22	45064266	45064370	105	*	X17943	55615	45064427	45133561	69135	+	56	upstream	56	PRR5
chr22	45405935	45405993	59	*	X17947	112885	45277043	45405809	128767	-	125	upstream	125	PHF21B
chr22	45406069	45406173	105	*	X17948	112885	45277043	45405809	128767	-	259	upstream	259	PHF21B
chr22	45406189	45406263	75	*	X17949	112885	45277043	45405809	128767	-	379	upstream	379	PHF21B
chr22	45558813	45558909	97	*	X17950	10762	45559726	45583890	24165	+	816	upstream	816	NUP50
chr22	45560230	45560619	390	*	X17951	100506714	45529639	45559662	30024	-	567	upstream	567	NUP50-DT
chr22	45636665	45636709	45	*	X17955	23313	45588123	45636650	48528	-	14	upstream	14	KIAA0930
chr22	45636963	45637140	178	*	X17956	23313	45588123	45636650	48528	-	312	upstream	312	KIAA0930
chr22	45809922	45810011	90	*	X17962	27127	45739945	45809500	69556	-	421	upstream	421	SMC1B
chr22	45898603	45898752	150	*	X17963	2192	45898719	45997014	98296	+	0	overlapStart	0	FBLN1
chr22	45898977	45899111	135	*	X17964	2192	45898719	45997014	98296	+	0	inside	257	FBLN1
chr22	46067302	46067466	165	*	X17970	25814	46067678	46241187	173510	+	211	upstream	211	ATXN10
chr22	46067482	46067601	120	*	X17971	25814	46067678	46241187	173510	+	76	upstream	76	ATXN10
chr22	46448991	46449185	195	*	X17984	150381	46449726	46454402	4677	+	540	upstream	540	PRR34-AS1
chr22	46448991	46449185	195	*	X17984	400931	46449726	46509808	60083	+	540	upstream	540	MIRLET7BHG
chr22	46449503	46449622	120	*	X17985	150381	46449726	46454402	4677	+	103	upstream	103	PRR34-AS1
chr22	46449503	46449622	120	*	X17985	400931	46449726	46509808	60083	+	103	upstream	103	MIRLET7BHG
chr22	46449803	46449952	150	*	X17986	150381	46449726	46454402	4677	+	0	inside	76	PRR34-AS1
chr22	46449803	46449952	150	*	X17986	400931	46449726	46509808	60083	+	0	inside	76	MIRLET7BHG
chr22	46449803	46449952	150	*	X17986	55267	46446339	46450024	3686	-	0	inside	71	PRR34
chr22	46450163	46450312	150	*	X17987	55267	46446339	46450024	3686	-	138	upstream	138	PRR34
chr22	46545664	46545794	131	*	X18000	5465	46546499	46639653	93155	+	704	upstream	704	PPARA
chr22	46546591	46546803	213	*	X18001	5465	46546499	46639653	93155	+	0	inside	91	PPARA
chr22	46692870	46693004	135	*	X18003	51512	46692638	46726707	34070	+	0	inside	231	GTSE1
chr22	46692870	46693004	135	*	X18003	150384	46691040	46692557	1518	-	312	upstream	312	GTSE1-DT
chr22	46731364	46731468	105	*	X18004	55687	46731298	46753237	21940	+	0	inside	65	TRMU
chr22	46933779	46933958	180	*	X18005	9620	46756731	46933067	176337	-	711	upstream	711	CELSR1
chr22	46934406	46934570	165	*	X18006	9620	46756731	46933067	176337	-	1338	upstream	1338	CELSR1
chr22	46934661	46934795	135	*	X18007	9620	46756731	46933067	176337	-	1593	upstream	1593	CELSR1
chr22	47134198	47134452	255	*	X18011	64781	47080307	47134152	53846	-	45	upstream	45	CERK
chr22	47134468	47134737	270	*	X18012	64781	47080307	47134152	53846	-	315	upstream	315	CERK
chr22	47157675	47157764	90	*	X18013	25771	47158518	47571342	412825	+	753	upstream	753	TBC1D22A
chr22	47158768	47159007	240	*	X18014	25771	47158518	47571342	412825	+	0	inside	249	TBC1D22A
chr22	50220722	50220961	240	*	X18017	23774	50166937	50221196	54260	-	0	inside	234	BRD1
chr22	50221637	50221981	345	*	X18018	23774	50166937	50221196	54260	-	440	upstream	440	BRD1
chr22	50246619	50246678	60	*	X18022	9889	50247497	50283726	36230	+	818	upstream	818	ZBED4
chr22	50311440	50311604	165	*	X18023	79174	50312283	50321186	8904	+	678	upstream	678	CRELD2
chr22	50312291	50312440	150	*	X18024	79174	50312283	50321186	8904	+	0	inside	7	CRELD2
chr22	50312291	50312440	150	*	X18024	79087	50296854	50312106	15253	-	184	upstream	184	ALG12
chr22	50312531	50312650	120	*	X18025	79174	50312283	50321186	8904	+	0	inside	247	CRELD2
chr22	50312531	50312650	120	*	X18025	79087	50296854	50312106	15253	-	424	upstream	424	ALG12
chr22	50312685	50312789	105	*	X18026	79087	50296854	50312106	15253	-	578	upstream	578	ALG12
chr22	50608207	50608258	52	*	X18036	56666	50609160	50618724	9565	+	901	upstream	901	PANX2
chr22	50608274	50608506	233	*	X18037	56666	50609160	50618724	9565	+	653	upstream	653	PANX2
chr22	50608642	50608749	108	*	X18038	56666	50609160	50618724	9565	+	410	upstream	410	PANX2
chr22	50624500	50624829	330	*	X18039	80305	50624359	50638027	13669	+	0	inside	140	TRABD
chr22	50638386	50638535	150	*	X18044	83642	50639408	50656045	16638	+	872	upstream	872	SELENOO
chr22	50639316	50639390	75	*	X18045	83642	50639408	50656045	16638	+	17	upstream	17	SELENOO
chr22	50683668	50683937	270	*	X18047	85378	50656118	50683400	27283	-	267	upstream	267	TUBGCP6
chr22	50699964	50700083	120	*	X18053	6300	50688492	50700089	11598	-	0	inside	5	MAPK12
chr22	50700309	50700458	150	*	X18054	6300	50688492	50700089	11598	-	219	upstream	219	MAPK12
chr22	50700609	50700719	111	*	X18055	6300	50688492	50700089	11598	-	519	upstream	519	MAPK12
chr22	50710230	50710250	21	*	X18059	5600	50702142	50709340	7199	-	889	upstream	889	MAPK11
chr22	50745852	50745971	120	*	X18068	23654	50713408	50746001	32594	-	0	inside	29	PLXNB2
chr22	50746133	50746188	56	*	X18069	23654	50713408	50746001	32594	-	131	upstream	131	PLXNB2
chr22	50765144	50765218	75	*	X18071	414918	50750392	50765489	15098	-	0	inside	270	DENND6B
chr22	50781528	50781767	240	*	X18072	9701	50781746	50883518	101773	+	0	overlapStart	0	PPP6R2
chr22	50781933	50782303	371	*	X18073	9701	50781746	50883518	101773	+	0	inside	186	PPP6R2
chr22	50913547	50913621	75	*	X18076	6305	50883431	50913464	30034	-	82	upstream	82	SBF1
chr22	50913653	50913787	135	*	X18077	6305	50883431	50913464	30034	-	188	upstream	188	SBF1
chr22	50919622	50919741	120	*	X18078	79924	50919985	50924866	4882	+	243	upstream	243	ADM2
chr22	50919833	50920087	255	*	X18079	79924	50919985	50924866	4882	+	0	overlapStart	0	ADM2
chr22	50920148	50920282	135	*	X18080	79924	50919985	50924866	4882	+	0	inside	162	ADM2
chr22	50944938	50945042	105	*	X18081	29781	50946645	50963209	16565	+	1602	upstream	1602	NCAPH2
chr22	50945568	50945897	330	*	X18082	29781	50946645	50963209	16565	+	747	upstream	747	NCAPH2
chr22	50945568	50945897	330	*	X18082	91289	50941376	50946135	4760	-	0	inside	237	LMF2
chr22	50946033	50946183	151	*	X18083	29781	50946645	50963209	16565	+	461	upstream	461	NCAPH2
chr22	50946033	50946183	151	*	X18083	91289	50941376	50946135	4760	-	0	overlapStart	0	LMF2
chr22	50946501	50946557	57	*	X18084	29781	50946645	50963209	16565	+	87	upstream	87	NCAPH2
chr22	50946501	50946557	57	*	X18084	91289	50941376	50946135	4760	-	365	upstream	365	LMF2
chr22	50946875	50947009	135	*	X18085	29781	50946645	50963209	16565	+	0	inside	229	NCAPH2
chr22	50946875	50947009	135	*	X18085	91289	50941376	50946135	4760	-	739	upstream	739	LMF2
chr22	50964599	50964688	90	*	X18088	9997	50961997	50964905	2909	-	0	inside	216	SCO2
chr22	50964874	50965008	135	*	X18089	9997	50961997	50964905	2909	-	0	overlapStart	0	SCO2
chr22	50965439	50965579	141	*	X18090	9997	50961997	50964905	2909	-	533	upstream	533	SCO2
chr22	50968594	50968683	90	*	X18091	1890	50964181	50968514	4334	-	79	upstream	79	TYMP
chr22	50969894	50970103	210	*	X18092	1890	50964181	50968514	4334	-	1379	upstream	1379	TYMP
chr22	50970169	50970363	195	*	X18093	1890	50964181	50968514	4334	-	1654	upstream	1654	TYMP
chr22	50970584	50970718	135	*	X18094	440836	50968838	50971008	2171	-	0	inside	289	ODF3B
chr22	50970779	50971018	240	*	X18095	440836	50968838	50971008	2171	-	0	overlapStart	0	ODF3B
chr22	51001137	51001201	65	*	X18096	644186	50989541	51001328	11788	-	0	inside	126	SYCE3
chr22	51001217	51001321	105	*	X18097	644186	50989541	51001328	11788	-	0	inside	6	SYCE3
chr22	51002117	51002236	120	*	X18098	644186	50989541	51001328	11788	-	788	upstream	788	SYCE3
chr22	51020104	51020232	129	*	X18099	100144603	51021455	51022355	901	+	1222	upstream	1222	CHKB-DT
chr22	51066631	51066720	90	*	X18100	410	51061182	51066601	5420	-	29	upstream	29	ARSA
chr22	51112300	51112492	193	*	X18101	85358	51113070	51171640	58571	+	577	upstream	577	SHANK3
chr22	51221702	51221821	120	*	X18107	11158	51205920	51222087	16168	-	0	inside	265	RABL2B
chr3	238295	238324	30	*	X18108	10752	238279	451097	212819	+	0	inside	15	CHL1
chr3	238550	238639	90	*	X18109	10752	238279	451097	212819	+	0	inside	270	CHL1
chr3	4534627	4534731	105	*	X18115	3708	4535032	4889524	354493	+	300	upstream	300	ITPR1
chr3	4535062	4535196	135	*	X18116	3708	4535032	4889524	354493	+	0	inside	29	ITPR1
chr3	5228462	5228580	119	*	X18124	9695	5229331	5261650	32320	+	750	upstream	750	EDEM1
chr3	5229240	5229291	52	*	X18125	9695	5229331	5261650	32320	+	39	upstream	39	EDEM1
chr3	8543434	8543583	150	*	X18127	29995	8543493	8609811	66319	+	0	overlapStart	0	LMCD1
chr3	8543434	8543583	150	*	X18127	100288428	8235936	8543344	307409	-	89	upstream	89	LMCD1-AS1
chr3	9437697	9437831	135	*	X18131	55209	9439403	9519838	80436	+	1571	upstream	1571	SETD5
chr3	9438012	9438251	240	*	X18132	55209	9439403	9519838	80436	+	1151	upstream	1151	SETD5
chr3	9438582	9438731	150	*	X18133	55209	9439403	9519838	80436	+	671	upstream	671	SETD5
chr3	9438837	9439091	255	*	X18134	55209	9439403	9519838	80436	+	311	upstream	311	SETD5
chr3	9438837	9439091	255	*	X18134	440944	9391373	9439174	47802	-	0	inside	82	THUMPD3-AS1
chr3	9439406	9439466	61	*	X18135	55209	9439403	9519838	80436	+	0	inside	2	SETD5
chr3	9439406	9439466	61	*	X18135	440944	9391373	9439174	47802	-	231	upstream	231	THUMPD3-AS1
chr3	9439479	9439553	75	*	X18136	55209	9439403	9519838	80436	+	0	inside	75	SETD5
chr3	9439479	9439553	75	*	X18136	440944	9391373	9439174	47802	-	304	upstream	304	THUMPD3-AS1
chr3	9439719	9440093	375	*	X18137	440944	9391373	9439174	47802	-	544	upstream	544	THUMPD3-AS1
